Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID,bus
Timber Creek HS 1,solar,solar,PP,US,1.3,,,,,,2013,,, ,39.760172,-75.014791,,PV1,
Adams Ave MS and HS 1,solar,solar,PP,US,1.8,,,,,,2012,,, ,39.411372,-74.530865,,PVHS,
Adams Ave MS and HS 2,solar,solar,PP,US,1.3,,,,,,2011,,, ,39.411372,-74.530865,,PVMS,
Phantom Solar 1,solar,solar,PP,US,15.4,,,,,,2017,,, ,31.114983,-97.845111,,GEN1,
Deerfield CSG Solar 1,solar,solar,PP,US,4.5,,,,,,2017,,, ,42.56288,-72.589186,,PV1,
Community Foodbank of NJ 1,solar,solar,PP,US,1,,,,,,2012,,, ,40.697259,-74.212235,,FDBNK,
"American Kings Solar, LLC 1",solar,solar,PP,US,128,,,,,,2020,,, ,36.24,-119.898,,GEN01,
"Hew Fulton Farm, LLC 1",solar,solar,PP,US,5,,,,,,2015,,, ,34.784039,-79.474542,,1,
"McGoogan Farm, LLC 1",solar,solar,PP,US,5,,,,,,2015,,, ,34.888736,-79.062708,,1,
Royal Wine Corp Solar Power Plant 1,solar,solar,PP,US,0.9,,,,,,2011,,, ,40.66362,-74.100182,,PV1,
"Barnhill Road Solar, LLC 1",solar,solar,PP,US,3.1,,,,,,2016,,, ,36.269175,-76.299469,,1,
"Leggett Solar, LLC 1",solar,solar,PP,US,5,,,,,,2016,,, ,36.058,-77.623,,1,
Jersey Holdings 1,solar,solar,PP,US,5,,,,,,2017,,, ,34.564307,-79.037483,,PV1,
Tungsten Mountain 1,geothermal,geothermal,PP,US,25.5,,,,,,2022,,, ,39.667002,-117.693658,,OEC2,
Tungsten Mountain 2,solar,solar,PP,US,7.3,,,,,,2019,,, ,39.667002,-117.693658,,TMSOL,
Tungsten Mountain 3,geothermal,geothermal,PP,US,37,,,,,,2017,,, ,39.667002,-117.693658,,UNIT1,
"Williamston Speight Solar, LLC 1",solar,solar,PP,US,15,,,,,,2016,,, ,35.887545,-77.164201,,SPGHT,
Suwannee Solar Facility 1,solar,solar,PP,US,8.8,,,,,,2017,,, ,30.376254,-83.174114,,XXXXX,
Bluebell Solar 1,solar,solar,PP,US,30,,,,,,2018,,, ,31.87,-100.828,,UNIT1,
"PVN Milliken, LLC 1",solar,solar,PP,US,3,,,,,,2017,,,2047,34.038433,-117.565802,,PV,
SunAnza 1,solar,solar,PP,US,2,,,,,,2017,,, ,33.555267,-116.639647,,ANZA1,
SunAnza 2,solar,solar,PP,US,1.4,,,,,,2020,,, ,33.555267,-116.639647,,ANZA2,
"Republic Services Renewable Energy, LLC 1",biomass,biomass,PP,US,6,,,,,,2012,,, ,36.35867,-114.87483,,GT1,
"Republic Services Renewable Energy, LLC 2",biomass,biomass,PP,US,6,,,,,,2012,,, ,36.35867,-114.87483,,GT2,
Eichtens Community Solar 1,solar,solar,PP,US,3.9,,,,,,2016,,, ,45.382662,-92.772538,,SO228,
Red Wing Community Solar 1,solar,solar,PP,US,4.9,,,,,,2016,,, ,44.53509,-92.516083,,SO234,
Lake Forest Hospital Central Energy Plant 1,OCGT,OCGT,PP,US,0.8,,,,,,1996,,, ,42.25416,-87.864282,,GEN1,
Lake Forest Hospital Central Energy Plant 2,OCGT,OCGT,PP,US,0.8,,,,,,1996,,, ,42.25416,-87.864282,,GEN2,
Lake Forest Hospital Central Energy Plant 3,OCGT,OCGT,PP,US,0.8,,,,,,1996,,, ,42.25416,-87.864282,,GEN3,
Lake Forest Hospital Central Energy Plant 4,OCGT,OCGT,PP,US,0.8,,,,,,1996,,, ,42.25416,-87.864282,,GEN4,
South Atlantic Services Solar Farm I 1,solar,solar,PP,US,1.6,,,,,,2013,,, ,34.290189,-77.975668,,PV1,
"Iron Horse Solar 4, LLC 1",solar,solar,PP,US,4.5,,,,,,2017,,, ,42.580047,-71.260325,,PV1,
Catawba Solar LLC 1,solar,solar,PP,US,2,,,,,,2016,,, ,35.61,-80.53,,PV1,
"CEC Solar #1117, LLC 1",solar,solar,PP,US,1.5,,,,,,2018,,, ,38.284425,-104.523951,,PUEB2,
ACCC Mays Landing 1,solar,solar,PP,US,1.4,,,,,,2013,,,2028,39.460566,-74.68093,,PV1,
"Gemini Technologies Services, Inc. Solar 1",solar,solar,PP,US,1.3,,,,,,2013,,, ,40.848445,-74.467582,,DBGAT,
Beaver Run 1,solar,solar,PP,US,7.4,,,,,,2015,,, ,41.152955,-74.638077,,BRUN1,
North Bergen Solar 1,solar,solar,PP,US,1.6,,,,,,2016,,, ,40.818,-74.017,,PV1,
US Foods Solar 1,solar,solar,PP,US,6,,,,,,2012,,, ,40.534414,-74.275153,,USFDS,
"Summit Water Nexus Mt. Holly, LLC Solar 1",solar,solar,PP,US,1,,,,,,2013,,, ,39.987281,-74.801807,,MHWWT,
Sabert Solar 1,solar,solar,PP,US,1.8,,,,,,2011,,, ,40.475477,-74.320933,,SABER,
Cloverdale Solar Center 1,solar,solar,PP,US,1,,,,,,2019,,, ,38.769581,-123.020724,,ECA02,
Hampshire College Hybrid 1,other,battery,Store,US,0.5,,,,,,2017,,, ,42.37686,-72.46914,,BA1,
Hampshire College Hybrid 2,other,battery,Store,US,0.5,,,,,,2017,,, ,42.37686,-72.46914,,BA2,
Hampshire College Hybrid 3,solar,solar,PP,US,1.7,,,,,,2017,,, ,42.37686,-72.46914,,PV1,
Hampshire College Hybrid 4,solar,solar,PP,US,1.7,,,,,,2017,,, ,42.37686,-72.46914,,PV2,
Town of Lexington Solar 1,solar,solar,PP,US,1.6,,,,,,2017,,, ,42.469135,-71.25546,,PV1,
Sullivan County - Adult Care Solar 1,solar,solar,PP,US,2,,,,,,2017,,, ,41.7966,-74.708077,,PV1,
Oswego County - Fulton Solar 1,solar,solar,PP,US,2,,,,,,2018,,, ,43.342437,-76.34325,,PV1,
Jefferson-Lewis BOCES Solar 1,solar,solar,PP,US,2,,,,,,2017,,, ,43.970958,-75.969805,,PV1,
Montgomery County Correctional Facility 1,solar,solar,PP,US,1.4,,,,,,2017,,, ,39.237945,-77.293217,,PV1,
Weber State University - Davis Campus PV 1,solar,solar,PP,US,1.3,,,,,,2017,,, ,41.098957,-111.982167,,PV1,
Intel - Ocotillo Campus Solar 1,solar,solar,PP,US,2.8,,,,,,2017,,, ,33.243261,-111.892354,,PV1,
Intel - Ocotillo Campus Solar 2,solar,solar,PP,US,1.4,,,,,,2018,,, ,33.243261,-111.892354,,PV2,
South Sioux City Solar 1,solar,solar,PP,US,2.3,,,,,,2016,,, ,42.45847,-96.439688,,PV1,
Valley Sanitary District WTP Solar 1,solar,solar,PP,US,1,,,,,,2016,,, ,33.708661,-116.198885,,PV1,
Colgreen North Shore Solar Farm 1,solar,solar,PP,US,74.8,,,,,,2018,,, ,33.540124,-115.974771,,CNS1,
"Sun Streams, LLC 1",solar,solar,PP,US,160,,,,,,2020,,, ,33.34884,-112.8348,,GEN01,
Webster Holdco Solar CSG 1,solar,solar,PP,US,5,,,,,,2017,,, ,44.529703,-93.410622,,WEBST,
Orbit Energy RI 1,biomass,biomass,PP,US,3.2,,,,,,2017,,, ,41.8054,-71.514166,,1,
Farmington Holdco Solar 1,solar,solar,PP,US,5,,,,,,2017,,, ,44.623117,-93.134002,,FARMI,
Dodge Holdco Solar CSG 1,solar,solar,PP,US,5,,,,,,2017,,, ,44.022374,-92.756972,,DODGE,
Hwy 14 Holdco Solar CSG 1,solar,solar,PP,US,5,,,,,,2017,,, ,44.021848,-92.592192,,HWY14,
Pine Island Solar CSG 1,solar,solar,PP,US,3.9,,,,,,2017,,, ,44.220122,-92.654324,,PINEI,
Big Lake Holdco Solar CSG 1,solar,solar,PP,US,5,,,,,,2017,,, ,45.334575,-93.775577,,BLAKE,
Forest Lake Solar CSG 1,solar,solar,PP,US,5,,,,,,2017,,, ,45.253488,-92.89397,,FORES,
Wabasha Holdco Solar CSG 1,solar,solar,PP,US,3,,,,,,2017,,, ,44.36714,-92.01928,,WABAS,
"Goya Foods, Inc- Jersey City Solar 1",solar,solar,PP,US,2.5,,,,,,2015,,, ,40.760069,-74.065394,,PV1,
"Goya Foods, Inc- Secaucus Solar 1",solar,solar,PP,US,1.6,,,,,,2016,,, ,40.77312,-74.077397,,PV1,
Prudential 55 Livingston Roseland Solar 1,solar,solar,PP,US,1.2,,,,,,2013,,, ,40.814586,-74.297098,,PV1,
Prudential 80 Livingston Roseland Solar 1,solar,solar,PP,US,1.7,,,,,,2013,,, ,40.815363,-74.304989,,PV1,
River Terminal Development Solar 1,solar,solar,PP,US,0.5,,,,,,2006,,, ,40.7278,-74.1142,,RTD1,
River Terminal Development Solar 2,solar,solar,PP,US,0.6,,,,,,2009,,, ,40.7278,-74.1142,,RTD2,
River Terminal Development Solar 3,solar,solar,PP,US,0.2,,,,,,2011,,, ,40.7278,-74.1142,,RTD3,
River Terminal Development Solar 4,solar,solar,PP,US,1,,,,,,2011,,, ,40.7278,-74.1142,,RTD4,
River Terminal Development Solar 5,solar,solar,PP,US,0.4,,,,,,2016,,, ,40.7278,-74.1142,,RTD5,
River Terminal Development Solar 6,solar,solar,PP,US,0.2,,,,,,2020,,, ,40.7278,-74.1142,,RTD6,
Genentech Vacaville Meter #1 1,solar,solar,PP,US,3.8,,,,,,2017,,, ,38.390756,-121.94777,,PV1,
Genentech Vacaville Meter #1 2,solar,solar,PP,US,2.3,,,,,,2017,,, ,38.390756,-121.94777,,PV2,
US GSA - Sacramento 1,solar,solar,PP,US,1.1,,,,,,2018,,, ,38.601354,-121.397929,,PV1,
Garrett County - DPU Treatment Plant 1,solar,solar,PP,US,1.2,,,,,,2017,,, ,39.505187,-79.392991,,PV1,
Temple Solar Arrays 1,solar,solar,PP,US,2.2,,,,,,2011,,, ,40.423484,-75.925225,,51599,
Emmitsburg Solar Arrays 1,solar,solar,PP,US,1.7,,,,,,2014,,, ,39.69373,-77.314427,,87353,
Curtis Hill Solar CSG 1,solar,solar,PP,US,2,,,,,,2016,,, ,42.175,-71.986,,PV1,
Depot Hill Solar CSG 1,solar,solar,PP,US,2,,,,,,2016,,, ,42.153,-71.988,,PV1,
SR Houston 1,solar,solar,PP,US,3.1,,,,,,2016,,, ,33.926666,-88.997563,,HOUST,
Bird Machine Solar Farm 1,solar,solar,PP,US,3.5,,,,,,2017,,, ,42.109564,-71.266743,,BRDMA,
Iron Horse Solar I CSG 1,solar,solar,PP,US,2.9,,,,,,2016,,, ,42.582855,-71.246389,,DOW,
Astra Wind Farm 1,onwind,onwind,PP,US,163,,,,,,2017,,, ,34.769544,-102.052422,,ASTRA,
NES Rutgers Solar 1,solar,solar,PP,US,1,,,,,,2012,,, ,40.070879,-74.161153,,LKWD1,
126 Grove Solar LLC 1,solar,solar,PP,US,2,,,,,,2012,,, ,42.076119,-71.422707,,PV1,
VEC Alburgh Array 1,solar,solar,PP,US,1,,,,,,2016,,, ,44.96234,-73.274146,,PV1,
Dept of General Services -FTB 1,solar,solar,PP,US,2.7,,,,,,2017,,, ,38.565,-121.343,,PV1,
Cooperative Solar One 1,solar,solar,PP,US,8.5,,,,,,2017,,, ,38.027241,-84.254726,,PV1,
"Kokomo Solar 1, LLC 1",solar,solar,PP,US,5.4,,,,,,2016,,, ,40.473,-86.146,,PV1,
Equity Industrial Turbines 1,onwind,onwind,PP,US,4,,,,,,2012,,, ,42.625649,-70.656489,,WT1,
"Bashaw Solar CSG 1, LLC 1",solar,solar,PP,US,2,,,,,,2017,,, ,42.789327,-70.880032,,4MID,
Kearsarge Southwick LLC 1,solar,solar,PP,US,3.3,,,,,,2015,,, ,42.01627,-72.775239,,SOU,
Timothy Lake Powerhouse 1,hydro,Reservoir,PP,US,1.2,,,,,,2018,,, ,45.370546,-121.756527,,1,
"Solar Star California, XLIV, LLC 1",solar,solar,PP,US,9.5,,,,,,2016,,, ,34.511889,-117.922819,,PB1,
Prairie Wind Farm 1,onwind,onwind,PP,US,168,,,,,,2018,,, ,41.4369,-92.703817,,PWE,
GMP Solar - Hartford 1,solar,solar,PP,US,5,,,,,,2016,,, ,43.632074,-72.418566,,GMPSH,
GMP Solar - Williston 1,solar,solar,PP,US,4.7,,,,,,2016,,, ,44.465485,-73.103241,,GMPSW,
Eastern Iowa Solar 1,solar,solar,PP,US,1.8,,,,,,2016,,, ,41.596959,-91.036295,,EIS1,
GMP Solar - Williamstown 1,solar,solar,PP,US,5,,,,,,2016,,, ,44.136051,-72.510509,,GMPSN,
Sutton Solar CSG 1,solar,solar,PP,US,1.9,,,,,,2016,,, ,42.102447,-71.697711,,54508,
Nexamp Peak CSG 1,solar,solar,PP,US,2,,,,,,2015,,, ,42.562091,-73.287065,,2731,
Stafford MS Ground Mount Community Solar 1,solar,solar,PP,US,1,,,,,,2016,,, ,41.964,-72.309,,MS1,
Stafford MS Ground Mount Community Solar 2,solar,solar,PP,US,1,,,,,,2016,,, ,41.964,-72.309,,MS2,
Bernhardt Furniture Solar Farm 1,solar,solar,PP,US,1.1,,,,,,2015,,, ,35.84995,-81.540861,,BERN4,
Carl Friedrich Gauss Solar 1,solar,solar,PP,US,5,,,,,,2018,,, ,36.345842,-77.633477,,GAUSS,
"Deerfield Wind Energy, LLC 1",onwind,onwind,PP,US,41.6,,,,,,2017,,, ,43.941851,-82.898675,,WT1,
"Deerfield Wind Energy, LLC 2",onwind,onwind,PP,US,74.5,,,,,,2017,,, ,43.941851,-82.898675,,WT2,
"Deerfield Wind Energy, LLC 3",onwind,onwind,PP,US,32.9,,,,,,2017,,, ,43.941851,-82.898675,,WT3,
"Boulder Solar II, LLC 1",solar,solar,PP,US,50,,,,,,2017,,, ,35.85,-114.944,,BSII,
Pavant Solar III 1,solar,solar,PP,US,20,,,,,,2016,,, ,39.154474,-112.359849,,PSIII,
Sauk DPC Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,43.59591,-90.3226,,PV1,
Lafayette DPC Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,44.88782,-91.3524,,PV1,
Conrath DPC Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,45.36614,-91.0482,,PV1,
Warren DPC Solar 1,solar,solar,PP,US,2.2,,,,,,2017,,, ,44.95963,-92.5182,,PV1,
Liberty Pole DPC Solar 1,solar,solar,PP,US,1.1,,,,,,2017,,, ,43.49412,-90.9071,,PV1,
Downsville DPC Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,44.81423,-91.8841,,PV1,
Mt. Hope DPC Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,42.97498,-90.8318,,PV1,
Medford DPC Solar 1,solar,solar,PP,US,2,,,,,,2017,,, ,45.16305,-90.3729,,PV1,
Whistling Winds DPC Solar 1,solar,solar,PP,US,1.5,,,,,,2017,,, ,43.9721,-90.0719,,PV1,
Willow Springs Wind Farm 1,onwind,onwind,PP,US,250,,,,,,2017,,, ,33.345366,-99.624257,,WSPWF,
Dermott Wind 1,onwind,onwind,PP,US,253,,,,,,2017,,, ,32.863769,-100.975128,,DERM,
Salem Harbor Power Development LP 1,CCGT,CCGT,PP,US,158.4,,,,,,2018,,, ,42.525486,-70.878239,,1,
Salem Harbor Power Development LP 2,CCGT,CCGT,PP,US,158.4,,,,,,2018,,, ,42.525486,-70.878239,,2,
Salem Harbor Power Development LP 3,CCGT,CCGT,PP,US,240.7,,,,,,2018,,, ,42.525486,-70.878239,,3,
Salem Harbor Power Development LP 4,CCGT,CCGT,PP,US,240.7,,,,,,2018,,, ,42.525486,-70.878239,,4,
Time Warner Cable - Knowles 1,solar,solar,PP,US,2,,,,,,2018,,, ,42.337435,-77.375323,,PV1,
"Oliver Wind III, LLC 1",onwind,onwind,PP,US,99.3,,,,,,2017,,, ,46.9571,-101.1681,,WT1,
Mt. Tom Solar Project Hybrid 1,other,battery,Store,US,3.1,,,,,,2019,,, ,42.2686,-72.603,,BA1,
Mt. Tom Solar Project Hybrid 2,solar,solar,PP,US,4.5,,,,,,2017,,, ,42.2686,-72.603,,PV1,
Northampton Landfill Solar PV 1,solar,solar,PP,US,2.4,,,,,,2017,,, ,42.293717,-72.714011,,62380,
Hartford Landfill Solar EGF 1,solar,solar,PP,US,1,,,,,,2014,,, ,41.7915,-72.6509,,PV1,
Green Energy Machine 1,onwind,onwind,PP,US,1.7,,,,,,2016,,, ,41.373,-94.754,,GRN,
Cold River Road Solar 1,solar,solar,PP,US,2.3,,,,,,2016,,, ,43.5857,-72.952,,PV1,
Ohio Northern University Solar Site 1,solar,solar,PP,US,2,,,,,,2016,,, ,40.759622,-83.8391,,PV1,
Ohio Northern University Solar Site 2,solar,solar,PP,US,1,,,,,,2018,,, ,40.759622,-83.8391,,PV2,
Westmont 300B 1,solar,solar,PP,US,3,,,,,,2016,,, ,33.766067,-118.284733,,W5328,
Correctional Solar LLC 1,solar,solar,PP,US,20,,,,,,2017,,, ,37.471464,-76.844612,,PV1,
"Sussex Drive, LLC 1",solar,solar,PP,US,20,,,,,,2017,,, ,36.940529,-77.41776,,PV1,
Buckingham Solar LLC 1,solar,solar,PP,US,19.8,,,,,,2017,,, ,37.502944,-78.379237,,PV1,
Verwey-Hanford Dairy Digester #1 1,biomass,biomass,PP,US,1,,,,,,2016,,, ,36.18519,-119.681495,,3,
Shakopee Met Council WTP 1,solar,solar,PP,US,1.3,,,,,,2016,,, ,44.796611,-93.436971,,SHAK,
Viper Solar 1,solar,solar,PP,US,2,,,,,,2017,,, ,34.934886,-78.962159,,PV1,
Scarlet Solar 1,solar,solar,PP,US,2,,,,,,2017,,, ,35.287803,-77.795061,,PV1,
Ruskin Solar 1,solar,solar,PP,US,2,,,,,,2017,,, ,35.274,-78.022,,PV1,
Clyde Solar Array 1,solar,solar,PP,US,2.8,,,,,,2016,,, ,41.319351,-82.984331,,PV1,
Ozarks Natural Energy Community Solar 1,solar,solar,PP,US,1,,,,,,2016,,, ,36.164296,-94.082269,,GEN1,
Montgomery County 1,CCGT,CCGT,PP,US,250,,,,,,2021,,, ,30.44083,-95.5275,,1A,
Montgomery County 2,CCGT,CCGT,PP,US,250,,,,,,2021,,, ,30.44083,-95.5275,,1B,
Montgomery County 3,CCGT,CCGT,PP,US,500,,,,,,2021,,, ,30.44083,-95.5275,,1C,
St. Charles Power Station (LA) 1,CCGT,CCGT,PP,US,250,,,,,,2019,,, ,30.01,-90.460833,,1A,
St. Charles Power Station (LA) 2,CCGT,CCGT,PP,US,250,,,,,,2019,,, ,30.01,-90.460833,,1B,
St. Charles Power Station (LA) 3,CCGT,CCGT,PP,US,500,,,,,,2019,,, ,30.01,-90.460833,,1C,
Lake Charles Power 1,CCGT,CCGT,PP,US,250,,,,,,2020,,, ,30.27099,-93.28861,,1A,
Lake Charles Power 2,CCGT,CCGT,PP,US,250,,,,,,2020,,, ,30.27099,-93.28861,,1B,
Lake Charles Power 3,CCGT,CCGT,PP,US,500,,,,,,2020,,, ,30.27099,-93.28861,,1C,
New Orleans Power 1,OCGT,OCGT,PP,US,250,,,,,,2020,,, ,30.0081,-89.9372,,1,
"Red Oak Solar Farm, LLC 1",solar,solar,PP,US,5,,,,,,2016,,, ,35.993015,-77.933518,,RDOAK,
Dublin Solar I 1,solar,solar,PP,US,4.1,,,,,,2015,,, ,32.581,-82.926,,DUBL1,
CCC Hastings Wind Turbine 1,onwind,onwind,PP,US,1.7,,,,,,2016,,, ,40.57,-98.334,,WT1,
Creston Ridge Wind Farm 1,onwind,onwind,PP,US,6.8,,,,,,2015,,, ,41.678,-97.386,,WT1,
Hopewell Cogeneration NJ 1,OCGT,OCGT,PP,US,2,,,,,,2015,,, ,40.348275,-74.771501,,GEN1,
Hopewell Cogeneration NJ 2,OCGT,OCGT,PP,US,2,,,,,,2015,,, ,40.348275,-74.771501,,GEN2,
GRE Marshan Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,44.6922,-92.8169,,PV1,
New Auburn DPC Solar 1,solar,solar,PP,US,2.5,,,,,,2018,,, ,45.21,-91.4353,,PV1,
Antlia Community Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,43.906524,-96.138235,,IACS1,
Antlia Community Solar 2,solar,solar,PP,US,1,,,,,,2017,,, ,43.906524,-96.138235,,IACS2,
Aries Community Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,44.044924,-92.988569,,AACS1,
Aries Community Solar 2,solar,solar,PP,US,1,,,,,,2017,,, ,44.044924,-92.988569,,AACS2,
Aries Community Solar 3,solar,solar,PP,US,1,,,,,,2017,,, ,44.044924,-92.988569,,AACS3,
Aries Community Solar 4,solar,solar,PP,US,1,,,,,,2017,,, ,44.044924,-92.988569,,AACS4,
Centaurus Community Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,44.949053,-95.511257,,KCCS1,
Centaurus Community Solar 2,solar,solar,PP,US,1,,,,,,2017,,, ,44.949053,-95.511257,,KCCS2,
Gemini Community Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,45.300294,-92.804361,,LGCS1,
Gemini Community Solar 2,solar,solar,PP,US,1,,,,,,2017,,, ,45.300294,-92.804361,,LGCS2,
Gemini Community Solar 3,solar,solar,PP,US,1,,,,,,2017,,, ,45.300294,-92.804361,,LGCS3,
Mapleton Community Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,43.928851,-93.956064,,DMCS1,
Mapleton Community Solar 2,solar,solar,PP,US,1,,,,,,2017,,, ,43.928851,-93.956064,,DMCS2,
Mapleton Community Solar 3,solar,solar,PP,US,1,,,,,,2017,,, ,43.928851,-93.956064,,DMCS3,
Morgan Community Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,44.413186,-94.907619,,BMCS1,
Morgan Community Solar 2,solar,solar,PP,US,1,,,,,,2017,,, ,44.413186,-94.907619,,BMCS2,
Morgan Community Solar 3,solar,solar,PP,US,1,,,,,,2017,,, ,44.413186,-94.907619,,BMCS3,
Spica Community Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,44.936146,-94.854097,,MSCS1,
Spica Community Solar 2,solar,solar,PP,US,1,,,,,,2017,,, ,44.936146,-94.854097,,MSCS2,
Vega Community Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,45.382813,-95.203741,,NVCS1,
Vega Community Solar 2,solar,solar,PP,US,1,,,,,,2017,,, ,45.382813,-95.203741,,NVCS2,
Vega Community Solar 3,solar,solar,PP,US,1,,,,,,2017,,, ,45.382813,-95.203741,,NVCS3,
Vega Community Solar 4,solar,solar,PP,US,1,,,,,,2017,,, ,45.382813,-95.203741,,NVCS4,
Vega Community Solar 5,solar,solar,PP,US,1,,,,,,2017,,, ,45.382813,-95.203741,,NVCS5,
"Spartan PV 1, LLC 1",solar,solar,PP,US,10.5,,,,,,2017,,, ,42.7151,-84.4824,,PV1,
Jacumba Solar Farm 1,solar,solar,PP,US,20,,,,,,2017,,, ,32.6212,-116.12896,,Q644A,
West Dubuque Solar 1,solar,solar,PP,US,3.8,,,,,,2017,,, ,42.491754,-90.79225,,PV1,
Owens Valley Solar Project 11 1,solar,solar,PP,US,1,,,,,,2016,,, ,36.275144,-118.012151,,W5381,
VEC Magee Hill Solar 1,solar,solar,PP,US,1.3,,,,,,2017,,, ,44.3682,-73.0608,,PV1,
Strawberry Point DPC Solar 1,solar,solar,PP,US,1.3,,,,,,2017,,, ,42.6786,-91.5452,,PV1,
Westar Cities Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,38.0194,-97.9753,,PV1,
Sand Lake DPC Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,45.4455,-92.549,,PV1,
Nesvold Watertown Solar 1,solar,solar,PP,US,1,,,,,,2018,,, ,44.937098,-93.828672,,PV1,
Nesvold Watertown Solar 2,solar,solar,PP,US,1,,,,,,2018,,, ,44.937098,-93.828672,,PV2,
Nesvold Watertown Solar 3,solar,solar,PP,US,1,,,,,,2018,,, ,44.937098,-93.828672,,PV3,
Nesvold Watertown Solar 4,solar,solar,PP,US,1,,,,,,2018,,, ,44.937098,-93.828672,,PV4,
Nesvold Watertown Solar 5,solar,solar,PP,US,1,,,,,,2018,,, ,44.937098,-93.828672,,PV5,
Chocksett Rd Energy Storage Project 1,other,battery,Store,US,2,,,,,,2017,,, ,42.451836,-71.737747,,BA1,
Hyperion Treatment Plant CHP Plant 1,biomass,biomass,PP,US,11,,,,,,2017,,, ,33.9254,-118.4298,,CTG1,
Hyperion Treatment Plant CHP Plant 2,biomass,biomass,PP,US,11,,,,,,2017,,, ,33.9254,-118.4298,,CTG2,
Hyperion Treatment Plant CHP Plant 3,biomass,biomass,PP,US,11,,,,,,2017,,, ,33.9254,-118.4298,,STG1,
Violet Solar 1,solar,solar,PP,US,5,,,,,,2018,,, ,35.401091,-80.4185,,PV1,
Red Maple Solar 1,solar,solar,PP,US,1,,,,,,2018,,, ,44.3194,-93.899,,PV1,
Red Maple Solar 2,solar,solar,PP,US,1,,,,,,2018,,, ,44.3194,-93.899,,PV2,
Red Maple Solar 3,solar,solar,PP,US,1,,,,,,2018,,, ,44.3194,-93.899,,PV3,
Apache Solar 1 1,solar,solar,PP,US,20,,,,,,2017,,, ,32.068141,-109.890379,,AEPS1,
"Cotten Farm, LLC 1",solar,solar,PP,US,5,,,,,,2016,,, ,35.528489,-79.198481,,COT,
Lind Solar CSG 1,solar,solar,PP,US,4.9,,,,,,2017,,, ,44.802355,-93.908719,,S0222,
Onyx - Lamphear Road CSG 1,solar,solar,PP,US,2,,,,,,2016,,, ,43.18413,-75.476724,,10016,
Scott-II Solar LLC 1,solar,solar,PP,US,20,,,,,,2017,,, ,37.526244,-77.944637,,PV1,
Michael Solar 1,solar,solar,PP,US,1,,,,,,2017,,, ,45.667472,-94.708334,,PV1,
Michael Solar 2,solar,solar,PP,US,1,,,,,,2017,,, ,45.667472,-94.708334,,PV2,
Michael Solar 3,solar,solar,PP,US,1,,,,,,2017,,, ,45.667472,-94.708334,,PV3,
Glendale Battery Energy Storage System 1,other,battery,Store,US,2,,,,,,2017,,, ,34.162327,-118.283684,,2BESS,
Whitney Point Solar 1,solar,solar,PP,US,20,,,,,,2017,,, ,36.376889,-120.138472,,WS532,
"OSLH, LLC 1",solar,solar,PP,US,9.9,,,,,,2016,,, ,44.061,-121.228,,PV1,
CSUF State College 1,solar,solar,PP,US,1,,,,,,2016,,, ,33.87912,-117.8887,,PV1,
CSUF Nutwood Solar 1,solar,solar,PP,US,1.9,,,,,,2016,,, ,33.87912,-117.8887,,PV1,
ZV Solar 1 1,solar,solar,PP,US,5,,,,,,2016,,, ,34.81319,-79.20143,,PV1,
NextEra Westside PV 1,solar,solar,PP,US,20,,,,,,2017,,, ,36.381775,-120.134486,,WS526,
Atkinson Farm Solar 1,solar,solar,PP,US,5,,,,,,2015,,, ,34.896953,-77.795169,,1,
Buckthorn Wind 1,onwind,onwind,PP,US,100.5,,,,,,2017,,, ,32.371306,-98.377389,,BWIND,
Lindberg Field Solar 2 1,solar,solar,PP,US,1.9,,,,,,2017,,, ,32.729444,-117.205083,,PV1,
Elizabethtown Solar 1,solar,solar,PP,US,2,,,,,,2016,,, ,40.152693,-76.581401,,ESPV,
AIS Solar Project 1,solar,solar,PP,US,2.5,,,,,,2016,,, ,42.501949,-71.737786,,SO212,
Santa Rita Wind Energy 1,onwind,onwind,PP,US,300,,,,,,2018,,, ,31.181377,-101.318787,,GEN1,
SolaireHolman Solar Project 1,solar,solar,PP,US,50,,,,,,2017,,, ,30.45512,-103.4747,,PV1,
"Florence Solar W3-080, LLC 1",solar,solar,PP,US,7.9,,,,,,2016,,, ,40.095611,-74.787611,,PV1,
Sterling I Wind Farm 1,onwind,onwind,PP,US,29.9,,,,,,2017,,, ,33.3596,-103.25058,,STER1,
